userId,movieId,rating
1217,2005,4.5
1217,2058,3.5
1217,2072,3.5
1217,2444,2.5
1217,2486,2.5
1217,3072,4.0
1217,3077,3.5
1217,3112,2.5
1217,4462,4.5
1217,7837,4.0
1217,25934,3.0
1217,26564,2.0
1217,26712,4.0
1217,31647,3.0
1217,32830,4.0
1217,33380,2.5
1217,48770,3.5
1217,49379,3.0
1217,51277,4.0
1217,53000,2.5
1217,54796,2.5
1217,55069,4.0
1217,62383,3.0
1217,70121,3.5
1217,72163,4.0
1217,77744,4.5
1217,81660,3.0
1217,86497,2.5
1217,88812,4.0
1551,150,5.0
1551,260,5.0
1551,329,4.0
1551,586,5.0
1551,1371,5.0
1551,1372,4.0
1551,1373,4.0
1551,1374,4.5
1551,1375,4.5
1551,1376,5.0
1551,1584,4.5
1551,1722,4.5
1551,2059,4.5
1551,2134,3.0
1551,2616,4.5
1551,2662,5.0
1551,3638,4.0
1551,4993,5.0
1551,26940,5.0
1554,260,5.0
1554,293,5.0
1554,296,4.5
1554,318,4.0
1554,527,4.0
1554,608,4.0
1554,750,4.0
1554,858,5.0
1554,2028,3.5
1554,2617,3.5
1554,2762,4.5
1554,2959,5.0
1554,4011,4.0
1554,4886,4.0
1554,4993,4.0
1554,6016,3.5
1554,68954,5.0
1554,140174,4.0
1630,164,3.0
1630,912,4.0
1630,1961,4.0
1701,2447,4.0
1701,2501,4.0
1701,2539,3.0
1701,2617,3.0
1701,2625,2.0
1701,2762,5.0
1761,350,0.5
1761,551,1.0
1761,594,0.5
1761,750,3.0
1761,2355,1.0
1761,3114,1.0
1941,17,5.0
1941,28,4.0
1941,111,5.0
1941,260,4.0
1941,261,3.0
1941,668,5.0
1941,678,5.0
1941,898,5.0
1941,899,5.0
1941,909,3.0
1941,910,4.0
1941,912,5.0
1941,913,5.0
1941,919,5.0
1941,936,5.0
1941,940,5.0
1941,950,5.0
1941,953,5.0
1941,1103,4.0
1941,1124,3.0
1941,1247,4.0
1941,1250,3.0
1941,1251,5.0
1941,1252,5.0
1941,1267,5.0
1941,1272,3.0
1941,1281,5.0
1941,1282,4.0
1941,1584,3.0
1941,1586,2.0
1941,1633,3.0
1941,1641,5.0
1941,1672,5.0
1941,1810,5.0
1941,1923,5.0
1941,1947,4.0
1941,1954,4.0
1941,1961,5.0
1941,1997,5.0
1941,2020,5.0
1941,2022,4.0
1941,2067,3.0
1941,2085,2.0
1941,2115,5.0
1941,2141,5.0
1941,2161,3.0
1941,2268,3.0
1941,2291,3.0
1941,2302,3.0
1941,2312,5.0
1941,2313,5.0
1941,2355,4.0
1941,2501,4.0
1941,2770,4.0
1941,4970,5.0
1998,381,4.5
1998,1049,3.5
1998,1619,4.0
1998,1835,4.5
1998,1892,3.5
1998,1959,4.0
1998,2186,2.5
2144,21,3.0
2144,70,3.0
2144,111,4.5
2144,150,3.0
2144,165,3.5
2144,172,3.5
2144,196,3.0
2144,215,4.5
2144,223,4.0
2144,253,3.5
2144,260,4.5
2144,288,4.0
2144,292,3.0
2144,293,4.0
2144,296,5.0
2144,318,4.0
2144,364,3.5
2144,377,3.0
2144,454,2.5
2144,500,3.0
2144,508,3.5
2144,527,4.0
2144,539,1.0
2144,541,4.0
2144,551,3.5
2144,586,3.0
2144,590,2.5
2144,595,3.0
2144,597,1.0
2144,608,4.0
2144,674,4.0
2144,750,4.0
2144,788,3.0
2144,858,4.0
2144,860,3.0
2144,920,2.0
2144,924,4.5
2144,996,3.5
2144,1089,4.0
2144,1092,3.0
2144,1247,3.5
2144,1265,4.0
2144,1273,3.5
2144,1281,4.0
2144,1370,3.0
2144,1387,3.0
2144,1480,4.0
2144,1544,3.0
2144,1572,3.0
2144,1573,3.0
2144,1580,3.5
2144,1584,4.0
2144,1590,3.5
2144,1608,2.0
2144,1610,3.0
2144,1619,4.0
2144,1676,3.5
2144,1690,3.0
2144,1722,3.0
2144,1729,4.0
2144,1732,5.0
2144,1831,3.5
2144,1833,3.0
2144,1835,3.0
2144,1884,4.5
2144,1909,3.5
2144,1911,3.0
2144,1921,3.5
2144,1923,3.5
2144,1961,3.5
2144,2003,3.0
2144,2005,3.0
2144,2054,3.0
2144,2078,5.0
2144,2115,3.0
2144,2124,3.0
2144,2193,3.0
2144,2291,4.0
2144,2294,4.0
2144,2321,3.5
2144,2324,3.5
2144,2355,4.0
2144,2359,4.5
2144,2360,5.0
2144,2502,4.5
2144,2567,4.0
2144,2657,3.5
2144,2699,3.0
2144,2762,4.0
2144,2959,5.0
2144,3033,3.5
2144,3052,3.5
2144,3081,4.0
2144,3168,4.5
2144,3175,3.5
2144,3556,5.0
2144,3581,4.0
2144,4011,4.0
2144,4148,3.0
2144,4226,4.5
2144,4369,1.0
2144,4641,3.5
2144,4886,4.5
2144,4967,4.0
2144,4993,4.5
2144,4995,3.5
2144,5147,3.5
2144,5481,3.0
2144,5902,3.5
2144,6016,5.0
2144,6163,3.5
2144,6552,4.0
2144,7008,3.0
2144,7090,4.5
2144,8014,4.0
2144,8368,4.0
2144,8873,4.0
2144,8874,4.0
2144,8879,4.0
2144,8914,4.0
2144,8961,3.5
2144,8966,4.0
2144,8984,3.5
2144,25771,3.5
2144,27706,2.0
2144,27716,3.5
2144,27793,0.5
2144,27815,3.5
2144,27857,3.5
2144,30793,4.0
2144,30810,4.0
2144,31263,3.5
2144,31685,2.0
2144,31696,4.0
2144,31804,4.0
2144,31952,4.0
2144,36529,3.5
2144,38061,4.0
2144,39446,2.5
2144,40819,4.0
2144,42418,3.0
2144,42632,3.0
2144,44191,4.5
2144,44694,3.5
2144,46578,4.5
2144,46976,4.5
2144,47200,3.5
2144,47491,5.0
2144,48231,3.5
2144,48385,3.0
2144,48660,3.5
2144,48780,4.0
2144,50011,4.0
2144,53318,3.5
2144,53355,3.5
2144,54503,3.5
2144,58301,3.5
2144,59387,3.0
2144,68954,4.0
2144,70984,3.0
2144,71282,4.0
2144,72334,5.0
2144,84152,3.5
2144,84240,5.0
2144,85414,4.0
2144,86190,4.5
2144,88744,3.5
2144,94959,4.5
2144,97024,3.0
2144,100185,4.0
2144,105531,4.5
2144,128671,4.0
2144,141052,3.5
2144,150778,4.0
2520,16,4.5
2520,25,4.0
2520,97,4.5
2520,111,4.5
2520,150,4.0
2520,152,4.0
2520,153,3.5
2520,154,4.5
2520,162,4.0
2520,187,4.0
2520,199,4.0
2520,235,4.0
2520,247,4.0
2520,260,4.5
2520,288,3.5
2520,296,4.5
2520,318,4.5
2520,364,4.0
2520,441,4.0
2520,535,4.0
2520,541,5.0
2520,587,4.0
2520,590,4.0
2520,592,4.0
2520,594,4.0
2520,596,4.0
2520,599,4.0
2520,602,4.0
2520,608,5.0
2520,668,4.5
2520,674,4.0
2520,680,4.0
2520,702,4.0
2520,714,4.5
2520,750,5.0
2520,766,3.5
2520,857,4.0
2520,858,4.5
2520,898,4.5
2520,899,4.0
2520,900,4.0
2520,901,4.0
2520,903,4.5
2520,909,4.5
2520,910,4.5
2520,911,4.5
2520,912,4.5
2520,913,4.5
2520,914,4.0
2520,916,4.0
2520,918,3.5
2520,919,4.0
2520,920,4.0
2520,922,4.5
2520,923,5.0
2520,924,5.0
2520,926,4.5
2520,928,4.5
2520,931,4.0
2520,936,4.0
2520,942,4.0
2520,948,4.0
2520,949,4.0
2520,950,4.5
2520,951,4.0
2520,953,4.5
2520,954,4.0
2520,955,4.0
2520,968,3.5
2520,994,4.5
2520,1073,3.5
2520,1089,4.5
2520,1091,3.0
2520,1092,4.0
2520,1103,4.0
2520,1124,3.5
2520,1125,4.0
2520,1164,4.0
2520,1213,4.5
2520,1245,4.0
2520,1246,3.5
2520,1247,4.5
2520,1248,4.5
2520,1249,4.5
2520,1250,5.0
2520,1251,4.5
2520,1252,4.5
2520,1253,4.5
2520,1262,4.5
2520,1265,4.5
2520,1266,4.0
2520,1267,4.5
2520,1272,4.0
2520,1273,4.5
2520,1278,4.5
2520,1281,4.5
2520,1282,4.5
2520,1387,4.0
2520,1479,3.5
2520,1572,4.5
2520,1580,4.0
2520,1610,4.0
2520,1729,4.0
2520,1732,4.5
2520,1884,4.5
2520,1924,3.0
2520,1931,4.0
2520,1937,3.5
2520,1938,4.0
2520,1941,4.0
2520,1942,4.0
2520,1944,4.0
2520,1945,4.5
2520,1947,4.0
2520,1948,4.0
2520,1949,5.0
2520,1950,4.5
2520,1954,4.0
2520,1955,3.5
2520,1956,3.5
2520,1959,4.0
2520,1961,4.0
2520,1965,4.5
2520,1967,4.0
2520,1968,3.5
2520,1997,4.0
2520,2019,4.5
2520,2021,4.0
2520,2022,4.0
2520,2023,4.0
2520,2043,3.5
2520,2064,4.0
2520,2067,5.0
2520,2074,4.0
2520,2087,4.0
2520,2088,3.0
2520,2105,4.5
2520,2115,4.0
2520,2135,3.0
2520,2140,4.5
2520,2151,4.0
2520,2153,2.5
2520,2160,4.0
2520,2176,5.0
2520,2179,3.5
2520,2185,4.0
2520,2186,5.0
2520,2207,4.0
2520,2290,4.0
2520,2291,4.0
2520,2300,4.5
2520,2324,4.5
2520,2348,4.0
2520,2355,4.0
2520,2502,3.5
2520,2565,4.0
2520,2609,5.0
2520,2657,4.0
2520,2662,4.0
2520,2728,4.5
2520,2761,4.0
2520,2791,4.5
2520,2925,4.5
2520,2926,3.5
2520,2929,4.0
2520,2959,4.5
2520,2969,4.0
2520,3011,3.5
2520,3022,4.5
2520,3025,3.0
2520,3028,3.5
2520,3030,4.5
2520,3033,4.0
2520,3035,4.0
2520,3062,4.0
2520,3073,3.5
2520,3074,3.5
2520,3075,4.5
2520,3076,4.5
2520,3077,4.5
2520,3083,4.5
2520,3086,4.0
2520,3089,4.5
2520,3093,4.0
2520,3117,4.0
2520,3168,4.0
2520,3210,4.0
2520,3396,3.0
2520,3600,3.5
2520,3602,3.5
2520,3604,4.0
2520,3681,4.5
2520,3682,3.5
2520,3683,4.5
2520,4296,3.0
2520,4327,4.5
2520,4349,4.5
2520,4351,4.0
2520,4369,3.5
2520,4479,4.0
2520,4639,3.0
2520,4641,4.5
2520,4704,4.0
2520,4886,4.0
2520,4912,3.5
2520,4928,4.5
2520,4970,4.5
2520,4993,4.5
2520,4995,4.0
2520,5002,3.5
2520,5056,4.5
2520,5060,4.5
2520,5121,4.5
2520,5147,4.5
2520,5177,4.5
2520,5333,4.5
2520,5353,3.5
2520,5651,3.0
2520,5693,3.5
2520,5800,3.5
2520,5956,4.0
2520,5971,4.5
2520,6016,4.5
2520,6023,4.5
2520,6182,4.0
2520,6283,3.5
2520,6373,3.0
2520,6440,4.0
2520,6478,3.5
2520,6519,3.5
2520,6522,3.5
2520,6609,4.0
2520,6620,4.0
2520,6643,4.5
2520,6947,4.0
2520,7008,3.0
2520,7088,4.5
2520,7090,4.0
2520,7091,4.0
2520,7183,3.5
2520,7227,3.5
2520,7234,5.0
2520,7300,3.5
2520,7304,4.5
2520,7451,4.5
2520,7484,4.5
2520,7485,4.5
2520,7916,3.5
2520,7944,4.0
2520,7979,4.5
2520,7980,4.0
2520,8008,3.5
2520,8195,4.0
2520,8197,4.5
2520,8199,4.5
2520,8208,4.0
2520,8291,4.0
2520,8337,4.5
2520,8368,4.0
2520,8391,4.5
2520,8460,3.5
2520,8491,4.5
2520,8494,3.5
2520,8584,4.0
2520,8618,4.0
2520,8665,4.5
2520,8738,4.5
2520,8838,4.0
2520,8848,4.5
2520,8879,3.5
2520,8884,3.0
2520,8961,3.5
2520,8970,4.0
2520,8973,4.5
2520,8986,3.0
2520,25736,4.0
2520,25750,4.5
2520,25753,4.5
2520,25771,5.0
2520,25774,4.5
2520,25793,4.5
2520,25801,3.5
2520,25833,4.5
2520,25842,4.0
2520,25874,4.0
2520,25926,4.5
2520,25927,4.0
2520,25977,4.0
2520,26010,3.5
2520,26116,4.0
2520,26131,4.0
2520,26153,3.5
2520,26158,4.5
2520,26171,4.5
2520,26172,4.0
2520,26176,4.0
2520,26181,3.0
2520,26189,4.0
2520,26198,3.0
2520,26199,3.5
2520,26225,4.5
2520,26258,4.5
2520,26301,3.5
2520,26326,4.5
2520,26336,3.5
2520,26350,4.5
2520,26422,4.0
2520,26564,4.5
2520,26606,4.5
2520,26644,4.5
2520,26712,4.5
2520,26826,3.5
2520,27847,4.0
2520,30707,4.0
2520,30793,3.5
2520,30810,4.0
2520,31156,3.5
2520,31160,3.5
2520,31309,4.5
2520,31524,4.5
2520,31658,4.5
2520,31930,4.0
2520,32139,4.0
2520,32387,4.5
2520,32862,3.0
2520,32866,4.0
2520,33166,4.0
2520,33421,4.0
2520,33564,4.5
2520,36056,4.0
2520,38061,4.0
2520,39183,3.5
2520,39779,3.5
2520,40819,4.0
2520,41569,3.5
2520,41602,4.5
2520,41714,4.0
2520,42094,4.5
2520,42217,4.5
2520,42728,4.0
2520,43396,5.0
2520,43518,4.5
2520,43727,3.0
2520,43836,3.0
2520,44041,4.5
2520,44694,4.0
2520,45726,3.0
2520,45928,4.5
2520,46578,4.0
2520,46972,3.0
2520,47868,4.5
2520,48780,4.5
2520,49007,4.0
2520,50066,4.5
2520,50601,4.0
2520,50619,5.0
2520,50641,4.5
2520,51540,4.5
2520,52448,3.5
2520,53318,4.0
2520,54243,4.0
2520,55063,3.5
2520,56152,3.5
2520,58306,4.0
2520,59392,4.0
2520,62383,4.0
2520,63859,4.0
2520,68954,5.0
2520,70423,4.0
2520,71750,3.5
2520,74510,4.5
2520,79327,4.0
2520,82682,4.0
2520,89904,4.0
2520,94831,4.0
2520,97938,4.0
2520,109364,4.0
2520,114394,4.0
2520,115210,4.0
2520,118900,4.0
2520,122924,3.0
2520,128606,3.5
2520,132961,3.0
2520,134881,4.0
2520,140174,4.0
2520,142507,4.0
2520,151687,3.5
2520,157851,4.0
2520,158011,4.0
2520,158015,4.0
2520,158238,4.5
2520,162592,3.5
2639,16,3.5
2639,17,3.5
2639,25,4.5
2639,28,3.0
2639,58,4.0
2639,111,4.0
2639,150,2.5
2639,153,1.5
2639,173,1.5
2639,196,3.0
2639,215,5.0
2639,217,1.0
2639,223,4.0
2639,232,4.0
2639,249,4.0
2639,252,4.0
2639,260,4.0
2639,281,4.5
2639,293,3.5
2639,296,2.5
2639,306,4.5
2639,308,3.5
2639,318,3.0
2639,326,5.0
2639,329,2.5
2639,348,3.0
2639,364,4.0
2639,377,2.0
2639,380,3.0
2639,454,2.5
2639,462,3.0
2639,493,4.0
2639,500,2.5
2639,508,3.0
2639,509,4.0
2639,522,2.5
2639,527,5.0
2639,539,2.0
2639,541,4.5
2639,551,3.0
2639,586,2.0
2639,587,3.5
2639,590,4.0
2639,592,3.5
2639,597,3.5
2639,599,5.0
2639,608,4.0
2639,639,1.5
2639,695,2.0
2639,707,3.5
2639,746,4.5
2639,750,4.0
2639,788,2.5
2639,830,3.0
2639,858,5.0
2639,898,4.0
2639,899,3.5
2639,901,3.0
2639,910,4.0
2639,912,5.0
2639,913,4.5
2639,914,4.0
2639,916,3.5
2639,918,3.5
2639,919,3.5
2639,920,3.5
2639,922,4.5
2639,923,5.0
2639,924,4.0
2639,926,5.0
2639,928,3.0
2639,929,3.0
2639,931,4.5
2639,942,3.5
2639,950,5.0
2639,951,3.5
2639,953,4.0
2639,954,3.0
2639,965,4.0
2639,968,2.5
2639,1088,4.0
2639,1089,1.5
2639,1124,4.5
2639,1213,5.0
2639,1246,4.5
2639,1247,4.0
2639,1248,4.5
2639,1250,5.0
2639,1251,4.5
2639,1252,5.0
2639,1259,3.0
2639,1262,4.0
2639,1265,3.5
2639,1266,4.0
2639,1267,3.0
2639,1282,4.0
2639,1358,3.5
2639,1371,1.5
2639,1372,2.0
2639,1374,3.0
2639,1376,2.5
2639,1380,3.5
2639,1381,2.0
2639,1387,4.0
2639,1408,3.5
2639,1413,4.0
2639,1498,4.0
2639,1544,2.5
2639,1552,4.0
2639,1573,3.5
2639,1580,3.0
2639,1587,2.5
2639,1589,4.0
2639,1608,4.0
2639,1610,4.0
2639,1620,3.5
2639,1633,4.5
2639,1635,3.5
2639,1647,2.5
2639,1672,3.0
2639,1673,4.0
2639,1676,2.0
2639,1683,4.0
2639,1722,3.0
2639,1730,3.0
2639,1792,4.0
2639,1834,3.0
2639,1859,3.0
2639,1892,3.0
2639,1923,2.0
2639,1939,5.0
2639,1941,5.0
2639,1944,5.0
2639,1945,5.0
2639,1947,4.0
2639,1949,5.0
2639,1950,3.0
2639,1954,4.0
2639,1956,4.5
2639,1957,4.0
2639,1961,5.0
2639,1966,4.0
2639,1968,4.5
2639,2001,3.5
2639,2003,3.5
2639,2019,5.0
2639,2020,4.0
2639,2022,4.0
2639,2023,2.5
2639,2028,2.5
2639,2054,3.0
2639,2067,4.5
2639,2100,3.5
2639,2114,4.0
2639,2115,3.0
2639,2176,4.0
2639,2179,3.5
2639,2182,4.0
2639,2185,4.0
2639,2186,3.5
2639,2202,4.0
2639,2268,4.0
2639,2289,3.0
2639,2290,4.0
2639,2302,2.0
2639,2313,4.0
2639,2321,4.0
2639,2324,5.0
2639,2436,3.0
2639,2442,3.5
2639,2611,3.0
2639,2612,3.5
2639,2617,3.0
2639,2640,3.5
2639,2657,3.0
2639,2701,1.0
2639,2728,5.0
2639,2734,3.5
2639,2750,4.0
2639,2762,4.0
2639,2779,2.5
2639,2791,2.0
2639,2925,4.0
2639,2927,4.0
2639,2928,2.0
2639,2929,3.0
2639,3011,3.0
2639,3019,3.5
2639,3030,4.5
2639,3035,3.0
2639,3061,3.0
2639,3062,3.5
2639,3072,3.5
2639,3088,4.5
2639,3089,4.5
2639,3090,3.5
2639,3092,4.0
2639,3097,3.5
2639,3101,4.0
2639,3114,3.0
2639,3117,4.0
2639,3125,3.5
2639,3168,4.0
2639,3210,3.5
2639,3527,3.0
2639,3638,2.0
2639,3966,4.0
2639,4108,3.0
2639,4176,4.0
2639,4226,3.5
2639,4327,4.5
2639,4338,4.5
2639,4459,3.0
2639,4464,3.5
2639,4478,3.0
2639,4641,4.0
2639,4703,3.0
2639,4823,3.0
2639,4886,3.0
2639,4923,4.0
2639,4954,3.0
2639,4964,3.0
2639,4970,3.5
2639,4975,2.5
2639,4993,4.0
2639,4995,3.5
2639,5060,4.0
2639,5122,2.5
2639,5145,3.5
2639,5147,4.0
2639,5483,4.0
2639,5689,4.0
2639,5707,4.5
2639,5747,4.0
2639,5876,4.0
2639,6003,2.0
2639,6016,3.5
2639,6020,2.5
2639,6435,3.0
2639,6538,3.5
2639,6643,4.5
2639,6883,3.5
2639,6947,3.5
2639,6970,2.5
2639,7008,4.5
2639,7010,1.0
2639,7088,3.5
2639,7234,4.0
2639,7840,4.0
2639,7916,2.5
2639,8199,4.0
2639,8337,4.5
2639,8341,4.0
2639,8464,0.5
2639,8491,5.0
2639,8645,4.0
2639,8665,4.0
2639,8675,3.5
2639,8838,4.0
2639,8923,4.5
2639,8968,2.5
2639,8970,3.5
2639,8984,2.0
2639,9011,4.0
2639,25914,4.0
2639,25922,3.5
2639,25927,4.0
2639,25943,3.5
2639,26009,4.0
2639,26116,3.0
2639,26131,4.0
2639,26171,2.5
2639,26199,3.5
2639,26350,3.5
2639,26539,5.0
2639,26564,4.0
2639,26694,4.5
2639,26796,4.0
2639,27376,3.5
2639,27432,3.5
2639,27456,3.5
2639,27679,3.5
2639,27721,2.5
2639,30707,3.0
2639,30810,1.5
2639,31309,4.0
2639,31932,4.0
2639,32139,3.0
2639,32387,4.0
2639,33166,3.0
2639,33660,4.0
2639,34482,4.0
2639,39231,3.0
2639,39934,4.0
2639,40819,4.0
2639,41569,2.0
2639,41831,3.0
2639,42217,4.5
2639,43333,3.5
2639,44694,4.0
2639,47956,2.0
2639,48385,1.0
2639,49530,4.0
2639,52448,3.5
2639,52561,3.5
2639,52784,3.5
2639,53769,3.5
2639,54241,4.0
2639,54406,3.0
2639,54796,2.5
2639,55154,4.0
2639,57476,3.5
2639,58306,3.0
2639,59995,3.5
2639,65596,3.5
2639,70342,3.0
2639,70656,3.0
2639,70670,5.0
2639,71677,3.0
2639,72386,3.0
2639,73027,3.5
2639,73183,4.0
2639,73981,4.0
2639,74545,3.5
2639,82857,3.0
2639,84114,3.0
2639,89638,3.0
2639,90376,3.5
2639,97936,3.0
2639,100196,3.5
2639,100490,2.5
2639,101887,3.0
2639,102039,4.0
2639,102305,4.0
2639,102541,4.0
2639,105157,3.0
2739,11,4.0
2739,21,4.0
2739,22,3.0
2739,24,4.0
2739,141,4.0
2739,172,3.0
2739,173,2.0
2739,196,3.0
2739,223,4.0
2739,239,3.0
2739,260,5.0
2739,292,3.0
2739,296,5.0
2739,329,4.0
2739,345,4.0
2739,377,4.0
2739,380,4.0
2739,409,3.0
2739,440,4.0
2739,466,3.0
2739,473,2.0
2739,527,5.0
2739,532,4.0
2739,539,4.0
2739,541,4.0
2739,543,5.0
2739,551,4.0
2739,594,4.0
2739,608,5.0
2739,750,5.0
2739,788,4.0
2739,919,5.0
2739,920,3.0
2739,924,4.0
2739,968,3.0
2739,1073,4.0
2739,1090,5.0
2739,1124,4.0
2739,1126,3.0
2739,1257,5.0
2739,1259,4.0
2739,1265,4.0
2739,1278,5.0
2739,1282,4.0
2739,1372,3.0
2739,1373,3.0
2739,1374,5.0
2739,1375,4.0
2739,1376,5.0
2739,1378,4.0
2739,1381,3.0
2739,1387,4.0
2739,1441,4.0
2739,1562,2.0
2739,1580,5.0
2739,1584,5.0
2739,1586,4.0
2739,1619,4.0
2739,1620,4.0
2739,1639,4.0
2739,1641,5.0
2739,1645,4.0
2739,1647,2.0
2739,1676,5.0
2739,1702,4.0
2739,1732,4.0
2739,1777,5.0
2739,1831,3.0
2739,1835,4.0
2739,1882,2.0
2739,1923,5.0
2739,1947,4.0
2739,1965,2.0
2739,1967,4.0
2739,1968,5.0
2739,2001,4.0
2739,2003,4.0
2739,2021,3.0
2739,2028,5.0
2739,2058,4.0
2739,2064,4.0
2739,2072,3.0
2739,2085,4.0
2739,2088,3.0
2739,2100,3.0
2739,2108,5.0
2739,2112,4.0
2739,2134,5.0
2739,2143,5.0
2739,2144,4.0
2739,2151,3.0
2739,2161,3.0
2739,2193,3.0
2739,2253,4.0
2739,2268,5.0
2739,2302,5.0
2739,2312,4.0
2739,2321,4.0
2739,2355,5.0
2739,2383,2.0
2739,2502,5.0
2739,2605,3.0
2739,2640,4.0
2739,2657,5.0
2739,2662,4.0
2739,2752,2.0
2739,2759,4.0
2739,2762,5.0
2739,2788,4.0
2739,2791,4.0
2739,2891,4.0
2739,3033,3.0
2739,3052,5.0
2739,3072,4.0
2739,3087,4.0
2739,3104,4.0
2739,3114,5.0
2739,3175,4.0
2739,3210,4.0
2739,3489,3.0
2739,3525,4.0
2739,3526,4.0
2739,3536,5.0
2739,3556,5.0
2739,3591,5.0
2739,3699,4.0
2739,3784,4.0
2739,3877,2.0
2739,3981,3.0
2739,4025,3.0
2739,4226,5.0
2739,4639,4.0
2739,4641,4.0
2739,4816,4.0
2739,4823,5.0
2739,4886,5.0
2739,4889,4.0
2739,4995,4.0
2739,5060,5.0
2739,5460,3.0
2819,17,1.0
2819,25,3.0
2819,62,5.0
2819,74,3.0
2819,75,2.0
2819,76,3.0
2819,88,3.0
2819,92,2.0
2819,95,3.0
2819,135,2.0
2819,141,5.0
2819,260,5.0
2819,608,5.0
2819,650,2.0
2819,711,4.0
2819,786,3.0
